Hidden Dimensions,train_accuracy,val_accuracy,test_accuracy
1.0,0.6642938496583144,0.6898976982097187,0.6756912442396313
2.0,0.7080723234624146,0.7391304347826086,0.744815668202765
3.0,0.7214550113895217,0.7615089514066496,0.7592165898617511
4.0,0.7429527334851935,0.7704603580562659,0.7897465437788018
5.0,0.7623861047835991,0.792838874680307,0.7868663594470047
6.0,0.7722095671981777,0.790920716112532,0.7983870967741935
7.0,0.7818906605922551,0.7915601023017903,0.8058755760368663
8.0,0.795629271070615,0.7934782608695652,0.8064516129032258
9.0,0.7981919134396355,0.789002557544757,0.8202764976958525
10.0,0.8068052391799545,0.8056265984654732,0.8225806451612904
12.0,0.8250996583143508,0.7998721227621484,0.8225806451612903
14.0,0.843251708428246,0.80306905370844,0.8081797235023042
16.0,0.8578445330296128,0.7838874680306905,0.8006912442396313
18.0,0.869874715261959,0.8145780051150895,0.8076036866359447
20.0,0.8725085421412301,0.7845268542199488,0.8006912442396313
22.0,0.8848946469248291,0.7902813299232737,0.8110599078341013
24.0,0.8953587699316629,0.7819693094629157,0.8225806451612904
26.0,0.8977078587699318,0.7960358056265985,0.8070276497695853
28.0,0.9069618451025057,0.7762148337595908,0.8058755760368663
30.0,0.9252562642369021,0.7858056265984654,0.7839861751152073
32.0,0.9285307517084282,0.7896419437340153,0.8047235023041475
34.0,0.9217682232346243,0.7838874680306904,0.810483870967742
36.0,0.9291002277904329,0.7921994884910486,0.8070276497695852
38.0,0.9379982915717539,0.7781329923273657,0.788594470046083
40.0,0.9456150341685648,0.7787723785166241,0.7839861751152074
42.0,0.9441913439635536,0.7787723785166241,0.8006912442396313
44.0,0.9481064920273349,0.7947570332480818,0.7914746543778801
46.0,0.9518080865603644,0.7730179028132992,0.788594470046083
48.0,0.9516657175398632,0.7858056265984654,0.7966589861751152
50.0,0.9542995444191343,0.787084398976982,0.7960829493087557
52.0,0.9604214123006833,0.7710997442455243,0.7926267281105991
54.0,0.9683940774487472,0.7774936061381074,0.7955069124423964
56.0,0.9738752847380411,0.7774936061381075,0.7955069124423964
58.0,0.9744447608200456,0.7717391304347825,0.7851382488479263
60.0,0.9597095671981778,0.7864450127877238,0.7862903225806452
62.0,0.9750854214123006,0.7730179028132992,0.7736175115207373
64.0,0.9733058086560364,0.7762148337595907,0.7828341013824884
66.0,0.9750854214123006,0.7806905370843991,0.7955069124423962
68.0,0.9772921412300684,0.7659846547314578,0.7793778801843319
70.0,0.9792141230068336,0.7762148337595908,0.7724654377880185
72.0,0.9777192482915718,0.760230179028133,0.7972350230414746
74.0,0.9772209567198178,0.7563938618925832,0.7816820276497696
76.0,0.976366742596811,0.7755754475703325,0.7926267281105991
78.0,0.9820615034168564,0.7640664961636829,0.7747695852534562
80.0,0.9828445330296127,0.778772378516624,0.7995391705069125
82.0,0.9803530751708428,0.772378516624041,0.7862903225806452
84.0,0.9830580865603645,0.778772378516624,0.7874423963133641
86.0,0.9859766514806377,0.768542199488491,0.7932027649769585
88.0,0.9834140091116172,0.7730179028132992,0.7753456221198156
90.0,0.986119020501139,0.7666240409207161,0.793778801843318
92.0,0.988895216400911,0.7627877237851662,0.7788018433179723
94.0,0.9846953302961277,0.7768542199488491,0.7966589861751152
96.0,0.990390091116173,0.7615089514066496,0.7839861751152073
98.0,0.9870444191343964,0.7749360613810742,0.7828341013824884
100.0,0.99124430523918,0.7621483375959079,0.7741935483870968
110.0,0.9905324601366743,0.7736572890025575,0.7943548387096774
120.0,0.99124430523918,0.7608695652173914,0.7736175115207373
200.0,0.9886816628701595,0.7627877237851662,0.7776497695852534
300.0,0.9863325740318907,0.7679028132992327,0.788594470046083
400.0,0.983129271070615,0.7647058823529412,0.7672811059907834
500.0,0.9787158314350797,0.7666240409207161,0.783410138248848
600.0,0.9799259681093393,0.7800511508951407,0.7851382488479264
700.0,0.9683940774487472,0.7794117647058824,0.7788018433179724
800.0,0.9758684510250569,0.7557544757033248,0.7862903225806451
900.0,0.9725227790432802,0.7640664961636829,0.7943548387096775
1000.0,0.976865034168565,0.7647058823529412,0.7776497695852534
