Hidden Dimensions,Train loss,Test loss
1,1.786573976278305,1.788957595825195
3,1.748755723237991,1.857816696166992
4,1.6873497366905212,1.745598554611206
5,1.673527330160141,1.793018460273743
6,1.5140933096408844,1.6462368965148926
7,1.415912926197052,1.7884604930877686
8,1.259431540966034,1.523066759109497
9,1.369701087474823,1.674551010131836
10,1.2905492782592771,1.5690696239471436
12,1.2011060416698456,1.7325268983840942
14,0.7905301153659821,1.754835844039917
16,0.7312130182981491,1.5728793144226074
18,0.504454493522644,1.8583908081054688
20,0.624719113111496,1.8336519002914429
22,0.6652013063430786,1.5213793516159058
24,0.704984501004219,1.5572645664215088
26,0.6710805743932724,1.5973141193389893
28,0.3922076523303985,1.4833558797836304
30,0.452705517411232,1.7557246685028076
32,0.2750360742211342,1.8738571405410769
34,0.1571095753461122,1.9824795722961424
36,0.1097488068044185,1.9271619319915767
38,0.2562496922910213,1.792014718055725
40,0.1805365160107612,1.9009311199188232
42,0.1360549554228782,1.8929029703140257
44,0.0781570430845022,1.9338356256484983
46,0.1807157322764396,1.6569830179214478
48,0.0676004653796553,1.582092523574829
50,0.0580428848043084,1.7032769918441772
52,0.0778778120875358,1.888465881347656
54,0.0904654907062649,1.5463865995407104
56,0.0300433756783604,2.101737260818481
58,0.0516859665513038,1.6911872625350952
60,0.0345812854357063,1.8463313579559328
62,0.0348829794675111,1.8011256456375122
64,0.0217921119183301,1.93875253200531
68,0.0327355619519948,2.0447747707366943
70,0.0566801498644053,1.991058588027954
72,0.0336495754308998,1.835120677947998
74,0.0263777407817542,1.6452306509017944
76,0.021471073385328,2.2605984210968018
78,0.0292005110532045,1.610163927078247
80,0.0205434104427695,2.104670763015747
82,0.0172115925233811,1.8224412202835083
84,0.0131588985677808,1.711336612701416
86,0.0241378592327237,1.8728779554367063
88,0.0169746852479875,2.04965877532959
90,0.0130119181703776,1.7520960569381714
92,0.0234182132408022,1.7065733671188354
94,0.0233467738144099,1.8506903648376465
96,0.0161085992585867,1.7760852575302124
98,0.0122747577261179,2.091273069381714
100,0.0081154316430911,2.0050976276397705
110,0.0101145091466605,2.016970634460449
120,0.0133556149667128,1.7472801208496094
200,0.0056796612916514,1.8425805568695068
250,0.0054594200919382,2.175341844558716
300,0.0035798668977804,2.084625005722046
350,0.0026639938005246,1.9448240995407104
400,0.0065473136492073,1.9197560548782349
450,0.0042351912125013,1.9249451160430908
500,0.0037193717435002,2.272421598434448
550,0.0047234286903403,1.7922561168670654
600,0.004759483388625,2.004779815673828
650,0.0088161864550784,2.008674383163452
700,0.0100845161359757,1.9340204000473025
750,0.0084828791441395,2.003507375717163
800,0.0064061911543831,1.949622750282288
850,0.0070960223674774,1.870810627937317
900,0.0086030740058049,1.8839737176895144
950,0.0259047602303326,2.114463806152344
1000,0.0091907200403511,1.9239840507507324
